gx,gy,gz,lin_acc_mag,gyro_mag,gyro_diff,lin_acc_diff,gyro_avg,gyro_var,lin_acc_avg,lin_acc_var,lin_ax_avg,lin_ay_avg,lin_az_avg,label
-17.9215,17.3781,-1.5713,0.0004,25.013,0.1562,0.0,25.1106,0.1067,0.0003,0.0,0.0003,0.0001,-0.0,STILL1
-18.2465,17.7275,-1.507,0.0003,25.4847,0.4718,0.0001,25.058,0.0507,0.0003,0.0,0.0003,0.0001,0.0,STILL1
-18.3035,18.0976,-1.7556,0.0002,25.7997,0.3149,0.0001,25.2086,0.138,0.0003,0.0,0.0003,0.0001,0.0,STILL1
-18.0897,17.7531,-2.1014,0.0002,25.4327,0.3669,0.0,25.3174,0.1158,0.0003,0.0,0.0003,-0.0,0.0,STILL1
-17.9092,17.5556,-2.4655,0.0004,25.1996,0.2332,0.0002,25.3859,0.0714,0.0003,0.0,0.0002,-0.0001,0.0,STILL1
-17.9336,17.707,-2.1942,0.0002,25.2976,0.098,0.0002,25.4429,0.0419,0.0003,0.0,0.0001,-0.0002,0.0001,STILL1
-17.6375,17.9937,-1.7085,0.0001,25.2542,0.0434,0.0001,25.3968,0.0465,0.0002,0.0,0.0001,-0.0002,0.0,STILL1
-17.8538,17.9825,-2.0293,0.0002,25.4213,0.1671,0.0,25.3211,0.0085,0.0002,0.0,0.0,-0.0002,-0.0,STILL1
-17.808,17.9641,-2.0953,0.0001,25.3816,0.0398,0.0,25.3109,0.0066,0.0002,0.0,0.0,-0.0002,-0.0,STILL1
-17.7589,17.9557,-2.0231,0.0002,25.3353,0.0463,0.0001,25.338,0.0035,0.0002,0.0,0.0,-0.0001,-0.0001,STILL1
-17.9446,18.0364,-2.0466,0.0004,25.5247,0.1894,0.0001,25.3834,0.0081,0.0002,0.0,0.0,-0.0002,-0.0001,STILL1
-17.8463,17.7948,-2.0998,0.0006,25.2894,0.2353,0.0002,25.3905,0.0065,0.0003,0.0,0.0001,-0.0003,-0.0001,STILL1
-17.5739,18.4421,-2.0548,0.0004,25.5573,0.2679,0.0002,25.4177,0.0111,0.0003,0.0,0.0001,-0.0003,-0.0001,STILL1
-17.5967,18.3161,-2.547,0.0004,25.5267,0.0306,0.0001,25.4467,0.0124,0.0004,0.0,0.0001,-0.0004,-0.0,STILL1
-17.6898,18.2404,-2.947,0.0004,25.5798,0.0532,0.0,25.4956,0.011,0.0004,0.0,0.0001,-0.0004,-0.0,STILL1
-17.6331,18.6267,-3.0107,0.0003,25.8253,0.2455,0.0001,25.5557,0.029,0.0004,0.0,0.0001,-0.0004,-0.0,STILL1
-17.7596,18.5451,-2.5429,0.0003,25.8029,0.0223,0.0,25.6584,0.0165,0.0003,0.0,0.0,-0.0003,-0.0,STILL1
-18.2327,18.1298,-2.4844,0.0002,25.832,0.0291,0.0001,25.7133,0.0175,0.0003,0.0,0.0,-0.0003,-0.0001,STILL1
-18.1393,18.3945,-2.5406,0.0003,25.9585,0.1265,0.0001,25.7997,0.0151,0.0003,0.0,-0.0,-0.0002,-0.0001,STILL1
-17.9583,17.775,-2.1481,0.0002,25.3587,0.5998,0.0001,25.7555,0.0423,0.0003,0.0,-0.0001,-0.0001,-0.0001,STILL1
-17.6666,17.5669,-1.7591,0.0002,24.976,0.3827,0.0,25.5856,0.134,0.0002,0.0,-0.0001,-0.0001,-0.0001,STILL1
-17.8052,17.2472,-1.6698,0.0002,24.8451,0.1309,0.0,25.3941,0.1976,0.0002,0.0,-0.0002,0.0,-0.0,STILL1
-18.0754,17.3947,-1.7796,0.0003,25.1488,0.3037,0.0,25.2574,0.1526,0.0002,0.0,-0.0002,0.0,0.0,STILL1
-18.0509,17.5251,-2.208,0.0003,25.2555,0.1067,0.0,25.1168,0.0345,0.0002,0.0,-0.0002,-0.0,0.0001,STILL1
-18.3064,18.117,-2.5883,0.0002,25.8853,0.6297,0.0001,25.2221,0.1298,0.0002,0.0,-0.0002,-0.0,0.0001,STILL1
